scenario,omitted_taxa,model_definition,trait,predictor,status,beta_std_within,se_cluster_taxon,z,p_value,ci_low,ci_high,n_observations,n_taxa,q_fdr_bh,fdr_significant_0_05
omit_rank_03,Cirsium palustre,taxon_mean_only,corolla_lab_lightness_median,chelsa_bio04,ok,0.008323888177689535,0.014378608155576539,0.5789077835368392,0.5626513979671997,-0.019857665955054376,0.03650544231043344,37249,142,0.7235779398676668,False
omit_rank_03,Cirsium palustre,taxon_mean_only,corolla_lab_lightness_median,chelsa_bio12,ok,5.846319567329693e-05,0.007188662592424843,0.008132694353314533,0.9935111202677007,-0.014031056582489732,0.014147982973836326,37249,142,0.9935111202677007,False
omit_rank_03,Cirsium palustre,taxon_mean_only,corolla_lab_lightness_median,chelsa_bio15,ok,-0.029962104621412466,0.0166064361215745,-1.8042465223761497,0.07119266915293251,-0.0625101213312635,0.0025859120884385717,37249,142,0.15683309208626703,False
omit_rank_03,Cirsium palustre,taxon_mean_only,corolla_lab_chroma_median,chelsa_bio01,ok,-0.011197446107769848,0.00922585980871708,-1.213702174098712,0.22486147386589084,-0.02927979905927092,0.0068849068437312234,37249,142,0.40475065295860346,False
omit_rank_03,Cirsium palustre,taxon_mean_only,corolla_lab_chroma_median,chelsa_bio04,ok,-0.018712363137718284,0.009168132041872492,-2.041022429896907,0.041248597679613246,-0.036681571745296036,-0.0007431545301405315,37249,142,0.1236740748843352,False
omit_rank_03,Cirsium palustre,taxon_mean_only,corolla_lab_chroma_median,chelsa_bio12,ok,0.045415700776956246,0.012425991976376826,3.654895388899049,0.000257286865846229,0.02106120403107398,0.06977019752283851,37249,142,0.002315581792616061,True
omit_rank_03,Cirsium palustre,taxon_mean_only,corolla_lab_chroma_median,chelsa_bio15,ok,0.00024229603141330604,0.014132373989291099,0.017144750881692452,0.9863211381090734,-0.027456648003647895,0.027941240066474506,37249,142,0.9935111202677007,False
omit_rank_03,Cirsium palustre,taxon_mean_only,corolla_hue_sin_median,chelsa_bio01,ok,-0.017905759996454267,0.011754797311206456,-1.5232725433201455,0.12769053340929612,-0.040944739371987185,0.005133219379078652,37243,142,0.24193995803866633,False
omit_rank_03,Cirsium palustre,taxon_mean_only,corolla_hue_sin_median,chelsa_bio04,ok,0.05218622540602219,0.005819172625452844,8.967980289459293,3.0200107543073016e-19,0.04078085664031322,0.06359159417173116,37243,142,1.0872038715506286e-17,True
omit_rank_03,Cirsium palustre,taxon_mean_only,corolla_hue_sin_median,chelsa_bio12,ok,-0.043842147709226745,0.009162452064683715,-4.784979763028115,1.7100456154728863e-06,-0.061800223766081484,-0.025884071652372005,37243,142,3.078082107851196e-05,True
omit_rank_03,Cirsium palustre,taxon_mean_only,corolla_hue_sin_median,chelsa_bio15,ok,0.004116676439529447,0.014445381724435477,0.2849821844836244,0.7756577909551836,-0.02419575148329719,0.03242910436235608,37243,142,0.8482551314712661,False
omit_rank_03,Cirsium palustre,taxon_mean_only,corolla_hue_cos_median,chelsa_bio01,ok,-0.0065613055308831655,0.00809890668387549,-0.8101470713258605,0.41785565332870733,-0.022434870945429848,0.009312259883663515,37243,142,0.6540349356449333,False
omit_rank_03,Cirsium palustre,taxon_mean_only,corolla_hue_cos_median,chelsa_bio04,ok,-0.024344645003837338,0.009293286083988534,-2.619594918721042,0.008803426958339775,-0.04255915102648214,-0.006130138981192534,37243,142,0.039615421312528994,True
omit_rank_03,Cirsium palustre,taxon_mean_only,corolla_hue_cos_median,chelsa_bio12,ok,-0.01316993504788724,0.003890587115584232,-3.385076508153081,0.0007115841781048671,-0.020795345673147905,-0.005544524422626573,37243,142,0.004269505068629203,True
omit_rank_03,Cirsium palustre,taxon_mean_only,corolla_hue_cos_median,chelsa_bio15,ok,0.022343716352220818,0.006434173845757043,3.4726628294252846,0.0005153223084590352,0.009732967344267441,0.03495446536017419,37243,142,0.0037103206209050535,True
omit_rank_03,Cirsium palustre,taxon_mean_only,shape_aspect_ratio_median,chelsa_bio01,ok,-0.010224205321229642,0.00631162727804451,-1.6199000465054931,0.10525374987200037,-0.022594767470037455,0.002146356827578173,35366,140,0.21050749974400074,False
omit_rank_03,Cirsium palustre,taxon_mean_only,shape_aspect_ratio_median,chelsa_bio04,ok,0.012770357258966997,0.004545537183099725,2.8094275207883226,0.004962969270719884,0.003861268089703886,0.02167944642823011,35366,140,0.025523841963702262,True
omit_rank_03,Cirsium palustre,taxon_mean_only,shape_aspect_ratio_median,chelsa_bio12,ok,-0.009804591510081716,0.004388295421972931,-2.2342596765451304,0.025465991878946444,-0.01840549249067066,-0.0012036905294927729,35366,140,0.08334324614927927,False
omit_rank_03,Cirsium palustre,taxon_mean_only,shape_aspect_ratio_median,chelsa_bio15,ok,-0.0064726794522447645,0.0028748274207408067,-2.2515019181836093,0.0243537655372746,-0.012107237658664923,-0.0008381212458246062,35366,140,0.08334324614927927,False
omit_rank_03,Cirsium palustre,taxon_mean_only,shape_circularity_median,chelsa_bio01,ok,0.004401718639487124,0.015581812639767717,0.2824907949575205,0.7775672038486605,-0.02613807294830859,0.03494151022728283,35366,140,0.8482551314712661,False
omit_rank_03,Cirsium palustre,taxon_mean_only,shape_circularity_median,chelsa_bio04,ok,0.007743848297835044,0.003456376036824132,2.2404530685701745,0.02506152434103348,0.0009694757486324581,0.01451822084703763,35366,140,0.08334324614927927,False
omit_rank_03,Cirsium palustre,taxon_mean_only,shape_circularity_median,chelsa_bio12,ok,-0.006860336797454263,0.0035709584629949704,-1.921147184585419,0.05471315443769489,-0.013859286775212913,0.0001386131803043861,35366,140,0.14069096855407257,False
omit_rank_03,Cirsium palustre,taxon_mean_only,shape_circularity_median,chelsa_bio15,ok,-0.005038699547231818,0.005267437792315786,-0.956575045761783,0.33878178916069746,-0.015362687910975932,0.005285288816512296,35366,140,0.5604426008234006,False
omit_rank_03,Cirsium palustre,taxon_mean_only,shape_solidity_median,chelsa_bio01,ok,0.00445672521514372,0.012368830678005097,0.36031904156218275,0.718608561221626,-0.019785737444620408,0.02869918787490785,35366,140,0.8345131678702753,False
omit_rank_03,Cirsium palustre,taxon_mean_only,shape_solidity_median,chelsa_bio04,ok,-0.0014140248760586573,0.002420570252689721,-0.5841701452322661,0.5591058454086011,-0.006158255393379528,0.003330205641262214,35366,140,0.7235779398676668,False
omit_rank_03,Cirsium palustre,taxon_mean_only,shape_solidity_median,chelsa_bio12,ok,0.0020881676918158617,0.005299026365563786,0.3940662959116439,0.6935320938140981,-0.008297733137817337,0.01247406852144906,35366,140,0.8322385125769176,False
omit_rank_03,Cirsium palustre,taxon_mean_only,shape_solidity_median,chelsa_bio15,ok,-0.003634508644629858,0.003828815167721783,-0.949251527018072,0.34249270050318925,-0.011138848476825239,0.003869831187565523,35366,140,0.5604426008234006,False
omit_rank_03,Cirsium palustre,taxon_mean_only,shape_width_cv_median,chelsa_bio01,ok,-0.00671366049673613,0.011601018961148627,-0.5787130009199989,0.5627828421192964,-0.029451239844553712,0.01602391885108145,35366,140,0.7235779398676668,False
omit_rank_03,Cirsium palustre,taxon_mean_only,shape_width_cv_median,chelsa_bio04,ok,0.0023871136585314505,0.0038217308118632448,0.6246158549737412,0.5322232111675466,-0.0051033410913275306,0.009877568408390432,35366,140,0.7235779398676668,False
omit_rank_03,Cirsium palustre,taxon_mean_only,shape_width_cv_median,chelsa_bio12,ok,-0.006709366714998607,0.0037561351896919504,-1.7862420749421584,0.07406007126295942,-0.014071256407858354,0.0006525229778611401,35366,140,0.15683309208626703,False
omit_rank_03,Cirsium palustre,taxon_mean_only,shape_width_cv_median,chelsa_bio15,ok,-0.0030925375750890387,0.004952783787099741,-0.6244039126327321,0.5323623561752215,-0.012799815421018426,0.006614740270840349,35366,140,0.7235779398676668,False
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,orientation_angle_degrees_median,chelsa_bio01,ok,0.018224255701501244,0.003346732334560674,5.4453878827729865,5.169261521549473e-08,0.011664780859866667,0.02478373054313582,34217,141,4.6523353693945256e-07,True
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,orientation_angle_degrees_median,chelsa_bio04,ok,0.005467623153506682,0.012703640194908283,0.4303981433367538,0.666906045695934,-0.019431054101068945,0.030366300408082306,34217,141,0.7502693014079258,False
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,orientation_angle_degrees_median,chelsa_bio12,ok,0.0023990441285766857,0.010463918778600985,0.22926822917268816,0.8186604452886388,-0.018109859814633596,0.02290794807178697,34217,141,0.8668169420703234,False
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,orientation_angle_degrees_median,chelsa_bio15,ok,-0.00913875254141612,0.004461749208709409,-2.0482443351090023,0.04053606427011202,-0.01788362029853665,-0.0003938847842955926,34217,141,0.08107212854022404,False
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,corolla_lab_lightness_median,chelsa_bio01,ok,0.0318624893308789,0.024126165007789423,1.3206611709980312,0.18661436644238072,-0.015423925169458882,0.07914890383121669,37249,142,0.27083542378732534,False
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,corolla_lab_lightness_median,chelsa_bio04,ok,0.01987758594181204,0.013996457925273749,1.420186882133843,0.15555328160132667,-0.007554967502854712,0.047310139386478794,37249,142,0.24347470163685916,False
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,corolla_lab_lightness_median,chelsa_bio12,ok,0.0007857277540195754,0.007222962997423175,0.1087819159948469,0.913375467633457,-0.013371019582595322,0.014942475090634474,37249,142,0.9394719095658415,False
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,corolla_lab_lightness_median,chelsa_bio15,ok,-0.03364332013243156,0.015244648741297526,-2.2068937568428395,0.027321482702286744,-0.06352228262233858,-0.0037643576425245434,37249,142,0.05785725748719546,False
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,corolla_lab_chroma_median,chelsa_bio01,ok,0.01523601286631831,0.027075576932154132,0.5627216330236157,0.5736244509923379,-0.03783114278134728,0.0683031685139839,37249,142,0.6883493411908055,False
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,corolla_lab_chroma_median,chelsa_bio04,ok,-0.04848354883225093,0.018935071477039708,-2.5605157546429713,0.01045169244430954,-0.08559560697194041,-0.011371490692561458,37249,142,0.025084061866342898,True
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,corolla_lab_chroma_median,chelsa_bio12,ok,0.05336532207450446,0.01658453995523206,3.217775242397898,0.0012918900796721085,0.0208602210620841,0.08587042308692482,37249,142,0.003577541759091993,True
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,corolla_lab_chroma_median,chelsa_bio15,ok,0.0078026993977849575,0.011253768137531636,0.6933410482985457,0.488095548499789,-0.014254280842141451,0.029859679637711366,37249,142,0.6059117153790484,False
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,corolla_hue_sin_median,chelsa_bio01,ok,-0.057728127662444825,0.01161218771207411,-4.971339517911885,6.649189060145358e-07,-0.08048759735982865,-0.034968657965061004,37243,142,4.787416123304658e-06,True
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,corolla_hue_sin_median,chelsa_bio04,ok,0.09012853642937083,0.007814636331782074,11.533298876982755,8.96416634295817e-31,0.07481213066679976,0.10544494219194189,37243,142,3.2270998834649414e-29,True
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,corolla_hue_sin_median,chelsa_bio12,ok,-0.0496150876902917,0.012014397511120049,-4.129635934250548,3.633381281860757e-05,-0.07316287410803465,-0.02606730127254874,37243,142,0.00013080172614698726,True
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,corolla_hue_sin_median,chelsa_bio15,ok,0.008314875431392492,0.018134894803636892,0.4585014427392748,0.6465922262232175,-0.027228865247158396,0.04385861610994338,37243,142,0.7502693014079258,False
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,corolla_hue_cos_median,chelsa_bio01,ok,0.006062225546427585,0.0066950029678832556,0.9054851171103013,0.36520844093982086,-0.007059739147012368,0.01918419023986754,37243,142,0.48694458791976114,False
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,corolla_hue_cos_median,chelsa_bio04,ok,-0.03319471668676739,0.0071512684843793774,-4.641794215847875,3.4539676344767055e-06,-0.04721094535992731,-0.019178488013607477,37243,142,1.7763262120165914e-05,True
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,corolla_hue_cos_median,chelsa_bio12,ok,-0.016053078992904184,0.0028127844345891616,-5.707184239039958,1.1486043373277805e-08,-0.0215660351809738,-0.01054012280483457,37243,142,1.5307200711588616e-07,True
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,corolla_hue_cos_median,chelsa_bio15,ok,0.018547011401254518,0.004849123916734316,3.824816960698575,0.00013086927984532954,0.009042903167883453,0.02805111963462558,37243,142,0.00042829946131198757,True
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,shape_aspect_ratio_median,chelsa_bio01,ok,-0.01439995000600553,0.007519122371069742,-1.9151104737183384,0.0554784163904075,-0.02913715904865164,0.0003372590366405824,35366,140,0.09986114950273349,False
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,shape_aspect_ratio_median,chelsa_bio04,ok,0.020452090870731875,0.00359483331043639,5.689301590523295,1.2756000592990512e-08,0.013406347051851654,0.027497834689612095,35366,140,1.5307200711588616e-07,True
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,shape_aspect_ratio_median,chelsa_bio12,ok,-0.012085910021770051,0.0037485825221891325,-3.2241280404604797,0.001263568889105056,-0.019432996758337068,-0.004738823285203034,35366,140,0.003577541759091993,True
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,shape_aspect_ratio_median,chelsa_bio15,ok,-0.005700694922541682,0.0023398059278631265,-2.436396478295938,0.01483441491535401,-0.010286630271966734,-0.0011147595731166304,35366,140,0.033377433559546525,True
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,shape_circularity_median,chelsa_bio01,ok,-0.022259801321514394,0.01299444837399191,-1.7130239530649776,0.08670813300796772,-0.0477284521335036,0.0032088494904748167,35366,140,0.14864251372794465,False
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,shape_circularity_median,chelsa_bio04,ok,0.031413833002957844,0.006590697896085826,4.766389462580939,1.8755655115233611e-06,0.01849630249364572,0.04433136351226997,35366,140,1.1253393069140168e-05,True
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,shape_circularity_median,chelsa_bio12,ok,-0.00864854453654897,0.004319350062145893,-2.002279142027283,0.04525471800655242,-0.017114315094975765,-0.0001827739781221742,35366,140,0.08574578148609932,False
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,shape_circularity_median,chelsa_bio15,ok,-0.010967858298630737,0.00833246736590044,-1.316279778486178,0.18808015540786482,-0.02729919423815093,0.005363477640889456,35366,140,0.27083542378732534,False
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,shape_solidity_median,chelsa_bio01,ok,-0.020174713129753413,0.011982323217558282,-1.6837063033144044,0.09223844256795127,-0.04365963508728574,0.003310208827778917,35366,140,0.15093563329301116,False
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,shape_solidity_median,chelsa_bio04,ok,0.01981584099537296,0.004701883469579572,4.214447491856881,2.5039039547205065e-05,0.010600318735492767,0.02903136325525315,35366,140,0.00010015615818882026,True
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,shape_solidity_median,chelsa_bio12,ok,0.00016997401668863489,0.005056789464406415,0.033613030141959266,0.9731857315896949,-0.009741151210949529,0.010081099244326798,35366,140,0.9731857315896949,False
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,shape_solidity_median,chelsa_bio15,ok,-0.007645093046354529,0.006873270303587182,-1.1122933783594295,0.2660120299869243,-0.02111645529739409,0.005826269204685032,35366,140,0.36832434921266444,False
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,shape_width_cv_median,chelsa_bio01,ok,0.029219492541719704,0.010400007767444314,2.809564492171535,0.004960857880146617,0.008835851878592035,0.04960313320484737,35366,140,0.012756491691805587,True
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,shape_width_cv_median,chelsa_bio04,ok,-0.028674665707504602,0.006226385875089152,-4.605346710397069,4.117792186678354e-06,-0.04087815777652825,-0.016471173638480954,35366,140,1.8530064840052595e-05,True
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,shape_width_cv_median,chelsa_bio12,ok,-0.0025877173717089802,0.0036154491057308453,-0.7157388462769927,0.4741526194564095,-0.009673867406878983,0.004498432663461022,35366,140,0.6059117153790484,False
omit_rank_03,Cirsium palustre,taxon_specific_cyclic_doy,shape_width_cv_median,chelsa_bio15,ok,0.002226134099241068,0.009612512118191805,0.23158713059285302,0.8168587040986603,-0.016614043453369698,0.021066311651851834,35366,140,0.8668169420703234,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,orientation_angle_degrees_median,chelsa_bio01,ok,0.01700024976125639,0.006626286525582337,2.5655772197026088,0.010300429117789799,0.004012966819871962,0.029987532702640818,35558,141,0.052973635462918965,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,orientation_angle_degrees_median,chelsa_bio04,ok,6.153068125631911e-05,0.016123805874197,0.0038161388034810653,0.9969551691570925,-0.031540548125885165,0.031663609488397804,35558,141,0.9969551691570925,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,orientation_angle_degrees_median,chelsa_bio12,ok,0.004619260607600738,0.010560091775515205,0.43742618016928875,0.6618023010945744,-0.0160781389458467,0.025316660161048173,35558,141,0.9104155842785596,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,orientation_angle_degrees_median,chelsa_bio15,ok,-0.008548935936776574,0.003995069374185843,-2.139871710868291,0.03236513586761612,-0.0163791280259198,-0.000718743847633348,35558,141,0.10592226283947093,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,corolla_lab_lightness_median,chelsa_bio01,ok,0.034530372205256746,0.018683006439417445,1.848223534966219,0.06457001211140388,-0.002087647538931356,0.07114839194944485,38642,142,0.1603198840616765,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,corolla_lab_lightness_median,chelsa_bio04,ok,0.02543989387478467,0.013878695807602488,1.833017614007303,0.0667999516923652,-0.001761850060503247,0.052641637810072583,38642,142,0.1603198840616765,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,corolla_lab_lightness_median,chelsa_bio12,ok,-0.012683234558621075,0.011913052460445125,-1.0646502733647134,0.28703422060443295,-0.0360323883270298,0.010665919209787648,38642,142,0.5438543127241887,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,corolla_lab_lightness_median,chelsa_bio15,ok,-0.024899400141342856,0.016941279784729268,-1.469747295230138,0.14163020827658973,-0.0581036983714287,0.00830489808874299,38642,142,0.2999227939974841,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,corolla_lab_chroma_median,chelsa_bio01,ok,-0.007959673708405179,0.008721955904735368,-0.9126019204114151,0.3614519439501911,-0.02505439315643296,0.009135045739622604,38642,142,0.6506134991103439,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,corolla_lab_chroma_median,chelsa_bio04,ok,-0.01983697180423554,0.008819924620278011,-2.2491089956288386,0.024505562372495383,-0.03712370640633855,-0.0025502372021325263,38642,142,0.08822002454098338,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,corolla_lab_chroma_median,chelsa_bio12,ok,0.041672484266760186,0.014947898120870917,2.7878490962267946,0.005305925297582009,0.012375142305279238,0.07096982622824113,38642,142,0.03183555178549206,True
omit_rank_04,Cirsium oleraceum,taxon_mean_only,corolla_lab_chroma_median,chelsa_bio15,ok,-0.001339837975518,0.013524389994169588,-0.09906827413995077,0.921084061707344,-0.027847155276964262,0.025167479325928263,38642,142,0.9944641942025293,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,corolla_hue_sin_median,chelsa_bio01,ok,-0.021398447159720294,0.010677682491763813,-2.0040347871577846,0.04506633412841771,-0.04232632028193127,-0.0004705740375093165,38637,142,0.12479907912484904,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,corolla_hue_sin_median,chelsa_bio04,ok,0.055819786042670023,0.005348051557577609,10.437406117295081,1.6732016212077996e-25,0.04533779760235457,0.06630177448298548,38637,142,6.023525836348079e-24,True
omit_rank_04,Cirsium oleraceum,taxon_mean_only,corolla_hue_sin_median,chelsa_bio12,ok,-0.0455176398186058,0.00806349967942739,-5.644898819148726,1.65278421297295e-08,-0.06132180877963375,-0.029713470857577844,38637,142,2.9750115833513105e-07,True
omit_rank_04,Cirsium oleraceum,taxon_mean_only,corolla_hue_sin_median,chelsa_bio15,ok,0.006944047425316555,0.013881819354727114,0.5002260329048245,0.6169159297496598,-0.020263818549839642,0.03415191340047275,38637,142,0.8883589388395101,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,corolla_hue_cos_median,chelsa_bio01,ok,-0.005272568000336286,0.007561855504100545,-0.6972584966053829,0.4856410365820262,-0.02009353244466933,0.009548396443996757,38637,142,0.8054180518235459,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,corolla_hue_cos_median,chelsa_bio04,ok,-0.02908946137668237,0.00884409695205648,-3.2891386802265123,0.0010049449452575925,-0.04642357287849354,-0.011755349874871205,38637,142,0.01205933934309111,True
omit_rank_04,Cirsium oleraceum,taxon_mean_only,corolla_hue_cos_median,chelsa_bio12,ok,-0.0043495186612844475,0.010644166061335903,-0.40862935022065583,0.6828116882089197,-0.025211700786966378,0.016512663464397483,38637,142,0.9104155842785596,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,corolla_hue_cos_median,chelsa_bio15,ok,0.020564495821993933,0.0068844822191363834,2.9870795170088513,0.0028165645279912737,0.007071158620280234,0.03405783302370763,38637,142,0.024032837187502876,True
omit_rank_04,Cirsium oleraceum,taxon_mean_only,shape_aspect_ratio_median,chelsa_bio01,ok,-0.010377465329639516,0.006205287551741839,-1.6723584915458973,0.0944536520119928,-0.022539605444768247,0.0017846747854892153,36736,140,0.2125207170269838,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,shape_aspect_ratio_median,chelsa_bio04,ok,0.013298301236803825,0.004531284439813667,2.934775208539032,0.003337894053819844,0.004417146931062283,0.022179455542545367,36736,140,0.024032837187502876,True
omit_rank_04,Cirsium oleraceum,taxon_mean_only,shape_aspect_ratio_median,chelsa_bio12,ok,-0.009120802443201155,0.003756610996880421,-2.427933701619701,0.015185118863184929,-0.016483624701013888,-0.001757980185388421,36736,140,0.06833303488433218,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,shape_aspect_ratio_median,chelsa_bio15,ok,-0.004607092023896142,0.0035730395859765395,-1.2894041370204938,0.19725762392488244,-0.011610120927746066,0.0023959368799537813,36736,140,0.3945152478497649,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,shape_circularity_median,chelsa_bio01,ok,0.001725452821267588,0.015621292194799808,0.11045519152647156,0.9120483843421295,-0.02889171727251669,0.03234262291505187,36736,140,0.9944641942025293,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,shape_circularity_median,chelsa_bio04,ok,0.011166156234667272,0.005501473658379165,2.0296663999581934,0.042390460480599045,0.00038346600234829414,0.02194884646698625,36736,140,0.12479907912484904,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,shape_circularity_median,chelsa_bio12,ok,-0.010752785421883806,0.004746269499837771,-2.2655235700904344,0.023480569303178406,-0.020055302702486774,-0.0014502681412808388,36736,140,0.08822002454098338,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,shape_circularity_median,chelsa_bio15,ok,-0.0020358406684637368,0.006446617847817641,-0.3157998064291845,0.7521544650479981,-0.014670979472279428,0.010599298135351955,36736,140,0.9670557407759975,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,shape_solidity_median,chelsa_bio01,ok,0.0028008415158657075,0.012354775584560149,0.22670112433008813,0.8206561527887957,-0.02141407366694698,0.02701575669867839,36736,140,0.9847873833465548,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,shape_solidity_median,chelsa_bio04,ok,0.0005129585172750492,0.0038591875644474966,0.13291878373589422,0.894257611442748,-0.007050910118626893,0.00807682715317699,36736,140,0.9944641942025293,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,shape_solidity_median,chelsa_bio12,ok,-0.00023933849470582792,0.005757255333189541,-0.04157163107324501,0.9668401888080146,-0.011523351597558476,0.011044674608146822,36736,140,0.9944641942025293,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,shape_solidity_median,chelsa_bio15,ok,-0.0011895896908117713,0.004719546501950242,-0.25205593171297314,0.8009978317938646,-0.010439730857996241,0.008060551476372697,36736,140,0.9847873833465548,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,shape_width_cv_median,chelsa_bio01,ok,-0.0072153869388455446,0.011071057399405702,-0.6517342181996879,0.5145726442205987,-0.02891426071245639,0.014483486834765302,36736,140,0.8054180518235459,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,shape_width_cv_median,chelsa_bio04,ok,-0.00034993451865010733,0.005961277424009611,-0.05870126379972065,0.9531900527092078,-0.012033823571560654,0.01133395453426044,36736,140,0.9944641942025293,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,shape_width_cv_median,chelsa_bio12,ok,-0.0034834438403043475,0.0060053693560740435,-0.5800548865126953,0.56187760512375,-0.01525375149206997,0.008286863811461273,36736,140,0.8428164076856249,False
omit_rank_04,Cirsium oleraceum,taxon_mean_only,shape_width_cv_median,chelsa_bio15,ok,-0.0032881395346807574,0.004832053967352286,-0.6804848532108773,0.4961975093472527,-0.01275879128204512,0.006182512212683606,36736,140,0.8054180518235459,False
omit_rank_04,Cirsium oleraceum,taxon_specific_cyclic_doy,orientation_angle_degrees_median,chelsa_bio01,ok,0.015814140980183793,0.003914608690305197,4.039775679073268,5.3502347977431636e-05,0.008141648933618097,0.023486633026749488,35558,141,0.00021400939190972654,True
omit_rank_04,Cirsium oleraceum,taxon_specific_cyclic_doy,orientation_angle_degrees_median,chelsa_bio04,ok,0.006668474982393846,0.012154805316026036,0.5486286953194965,0.5832602890918352,-0.017154505676113173,0.030491455640900868,35558,141,0.6773345292679377,False
omit_rank_04,Cirsium oleraceum,taxon_specific_cyclic_doy,orientation_angle_degrees_median,chelsa_bio12,ok,-0.000595554002106785,0.010119584210291037,-0.05885162766876733,0.9530702867544402,-0.02042957459279742,0.01923846658858385,35558,141,0.9530702867544402,False
omit_rank_04,Cirsium oleraceum,taxon_specific_cyclic_doy,orientation_angle_degrees_median,chelsa_bio15,ok,-0.010376053373258188,0.00426410698718094,-2.4333473349640182,0.01495994254754379,-0.018733549494358428,-0.002018557252157948,35558,141,0.03167987833597508,True
omit_rank_04,Cirsium oleraceum,taxon_specific_cyclic_doy,corolla_lab_lightness_median,chelsa_bio01,ok,0.021416924101385876,0.021658167459202116,0.9888613217960072,0.32273099665576077,-0.021032304089787644,0.0638661522925594,38642,142,0.46473263518429553,False
omit_rank_04,Cirsium oleraceum,taxon_specific_cyclic_doy,corolla_lab_lightness_median,chelsa_bio04,ok,0.039136306899677425,0.014238545513547895,2.7486169048966027,0.005984728884071485,0.011229270500889184,0.06704334329846567,38642,142,0.015389302844755247,True
omit_rank_04,Cirsium oleraceum,taxon_specific_cyclic_doy,corolla_lab_lightness_median,chelsa_bio12,ok,-0.013044523374669378,0.012688541242847786,-1.0280554025091142,0.3039237673912526,-0.037913607227002134,0.011824560477663379,38642,142,0.4558856510868789,False
