scale,scope,unit_id,member_endpoint_ids,n_registered_endpoints_in_unit,module,analysis_tier_metadata_only,validation_status,inferential_unit,predictor,environment_block,n_observations,n_taxa,status,beta_std,standard_error,confidence_low_95,confidence_high_95,p_value,p_value_method,beta_sine_std,beta_cosine_std,effect_magnitude,effect_direction_degrees,q_fdr_bh_global_family,fdr_significant_0_05,result_retained_regardless_of_q
within_taxon,within_taxon,involucre_surface_specular_fraction,involucre_surface_specular_fraction,1,exudate,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_sfcwind_mean,mechanical,873,49,ok,-0.015812811763057714,0.02239163168796242,-0.05969960342654987,0.028073979900434445,0.4800681727410615,taxon_clustered_ols,,,,,0.7144321625831545,False,True
within_taxon,within_taxon,involucre_surface_specular_fraction,involucre_surface_specular_fraction,1,exudate,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_gsp,growing_season_water_input,873,49,ok,-0.02795375324483243,6.40092660165661e-07,-0.027955007803393123,-0.027952498686271737,0.0,taxon_clustered_ols,,,,,0.0,True,True
within_taxon,within_taxon,involucre_surface_specular_fraction,involucre_surface_specular_fraction,1,exudate,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_npp,resource_productivity,873,49,ok,-0.0202890529279638,0.016600667588596647,-0.05282576352093461,0.012247657665007013,0.2216384490645702,taxon_clustered_ols,,,,,0.4553224660130844,False,True
within_taxon,within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,1,indumentum,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_bio01,thermal,873,49,ok,0.0708014392838451,0.024064063053472702,0.023636742377337636,0.11796613619035255,0.0032588268770572812,taxon_clustered_ols,,,,,0.02566326165682609,True,True
within_taxon,within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,1,indumentum,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_bio04,thermal,873,49,ok,-0.06952447082808833,0.027915362827965026,-0.12423757658626797,-0.014811365069908683,0.012754729763309535,taxon_clustered_ols,,,,,0.08035479750885006,False,True
within_taxon,within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,1,indumentum,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_bio12,hydric,873,49,ok,0.02116188761609531,0.019010727428790515,-0.016098453464241845,0.05842222869643247,0.26564183561712007,taxon_clustered_ols,,,,,0.5175907931096463,False,True
within_taxon,within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,1,indumentum,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_bio15,hydric,873,49,ok,-0.023184280904555897,0.025542985172010133,-0.0732476118993364,0.0268790500902246,0.3640592287628046,taxon_clustered_ols,,,,,0.6403087962261028,False,True
within_taxon,within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,1,indumentum,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,873,49,ok,-0.0174590034318766,0.020470244054714443,-0.057579944533862074,0.022661937670108875,0.3937165965045335,taxon_clustered_ols,,,,,0.6643967566014003,False,True
within_taxon,within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,1,indumentum,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,873,49,ok,0.04339636917943504,0.023488557696787028,-0.0026403579550586184,0.0894330963139287,0.06466694830129928,taxon_clustered_ols,,,,,0.2144219864727292,False,True
within_taxon,within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,1,indumentum,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_sfcwind_mean,mechanical,873,49,ok,0.06442860532532924,0.027041503475983036,0.011428232424587806,0.11742897822607067,0.01719169252987403,taxon_clustered_ols,,,,,0.1015384340045685,False,True
within_taxon,within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,1,indumentum,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_gsp,growing_season_water_input,873,49,ok,-0.009287497997135874,1.2006212647806976e-06,-0.009289851171573918,-0.00928514482269783,0.0,taxon_clustered_ols,,,,,0.0,True,True
within_taxon,within_taxon,involucre_surface_edge_density,involucre_surface_edge_density,1,indumentum,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_npp,resource_productivity,873,49,ok,0.048232726631626095,0.025610996711402018,-0.0019639045308956216,0.09842935779414781,0.059662174559065306,taxon_clustered_ols,,,,,0.20834184194480662,False,True
within_taxon,within_taxon,involucre_surface_high_frequency_energy,involucre_surface_high_frequency_energy,1,indumentum,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_bio01,thermal,873,49,ok,0.08250482385644788,0.02575185298104458,0.03203211947843007,0.13297752823446568,0.001356076841902615,taxon_clustered_ols,,,,,0.012204691577123535,True,True
within_taxon,within_taxon,involucre_surface_high_frequency_energy,involucre_surface_high_frequency_energy,1,indumentum,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_bio04,thermal,873,49,ok,-0.042878542205025245,0.030736186997159638,-0.10312036174154646,0.01736327733149596,0.16300052165974732,taxon_clustered_ols,,,,,0.3975186688908391,False,True
within_taxon,within_taxon,involucre_surface_high_frequency_energy,involucre_surface_high_frequency_energy,1,indumentum,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_bio12,hydric,873,49,ok,-0.0020348776210930663,0.03144873694413139,-0.06367326939086483,0.0596035141486787,0.9484092084171274,taxon_clustered_ols,,,,,0.9750777560899622,False,True
within_taxon,within_taxon,involucre_surface_high_frequency_energy,involucre_surface_high_frequency_energy,1,indumentum,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_bio15,hydric,873,49,ok,0.03226411946872824,0.02893410522536703,-0.024445684697883323,0.08897392363533979,0.264812032947203,taxon_clustered_ols,,,,,0.5175907931096463,False,True
within_taxon,within_taxon,involucre_surface_high_frequency_energy,involucre_surface_high_frequency_energy,1,indumentum,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,873,49,ok,0.01352455041334095,0.01996833643574264,-0.025612669831893538,0.052661770658575434,0.49821575335522994,taxon_clustered_ols,,,,,0.7284775637838956,False,True
within_taxon,within_taxon,involucre_surface_high_frequency_energy,involucre_surface_high_frequency_energy,1,indumentum,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,873,49,ok,0.07749427612380864,0.023847574823713396,0.030753888350706263,0.12423466389691103,0.001155811212922426,taxon_clustered_ols,,,,,0.011321817615478106,True,True
within_taxon,within_taxon,involucre_surface_high_frequency_energy,involucre_surface_high_frequency_energy,1,indumentum,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_sfcwind_mean,mechanical,873,49,ok,0.06184664628915651,0.034760299499549015,-0.00628228882178522,0.12997558140009824,0.07520169124245911,taxon_clustered_ols,,,,,0.22207999445038706,False,True
within_taxon,within_taxon,involucre_surface_high_frequency_energy,involucre_surface_high_frequency_energy,1,indumentum,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_gsp,growing_season_water_input,873,49,ok,0.042759345678848,1.3425643895713103e-06,0.04275671430099752,0.042761977056698486,0.0,taxon_clustered_ols,,,,,0.0,True,True
within_taxon,within_taxon,involucre_surface_high_frequency_energy,involucre_surface_high_frequency_energy,1,indumentum,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_npp,resource_productivity,873,49,ok,0.0432000274939556,0.03191717637659139,-0.019356488692376148,0.10575654368028735,0.17589465702776186,taxon_clustered_ols,,,,,0.4054157338810609,False,True
within_taxon,within_taxon,involucre_surface_lbp_entropy,involucre_surface_lbp_entropy,1,indumentum,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_bio01,thermal,873,49,ok,0.027039630026807916,0.03640322042989588,-0.04430937093706072,0.09838863099067655,0.457614121552798,taxon_clustered_ols,,,,,0.7031631623860067,False,True
within_taxon,within_taxon,involucre_surface_lbp_entropy,involucre_surface_lbp_entropy,1,indumentum,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_bio04,thermal,873,49,ok,0.017102588869447814,0.04842234910864928,-0.07780347143032995,0.1120086491692256,0.7239413693666571,taxon_clustered_ols,,,,,0.910561895656198,False,True
within_taxon,within_taxon,involucre_surface_lbp_entropy,involucre_surface_lbp_entropy,1,indumentum,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_bio12,hydric,873,49,ok,-0.02981363350579086,0.03884760943021601,-0.1059535488744928,0.04632628186291109,0.4428134648849471,taxon_clustered_ols,,,,,0.6859979087152049,False,True
within_taxon,within_taxon,involucre_surface_lbp_entropy,involucre_surface_lbp_entropy,1,indumentum,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_bio15,hydric,873,49,ok,0.003298406247942761,0.05185489002370973,-0.09833531062081365,0.10493212311669918,0.9492820482568944,taxon_clustered_ols,,,,,0.9750777560899622,False,True
within_taxon,within_taxon,involucre_surface_lbp_entropy,involucre_surface_lbp_entropy,1,indumentum,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,873,49,ok,-0.04601589985156383,0.023503507503631442,-0.09208192806904837,5.012836592070691e-05,0.05024982532226619,taxon_clustered_ols,,,,,0.19337317171580698,False,True
within_taxon,within_taxon,involucre_surface_lbp_entropy,involucre_surface_lbp_entropy,1,indumentum,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,873,49,ok,0.04211319946947959,0.028837597932545176,-0.01440745387895568,0.09863385281791487,0.1441918748767024,taxon_clustered_ols,,,,,0.3585824256802205,False,True
within_taxon,within_taxon,involucre_surface_lbp_entropy,involucre_surface_lbp_entropy,1,indumentum,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_sfcwind_mean,mechanical,873,49,ok,0.046035267834925994,0.01945750224140373,0.00789926421266731,0.08417127145718467,0.017984396255392904,taxon_clustered_ols,,,,,0.10220649841060403,False,True
within_taxon,within_taxon,involucre_surface_lbp_entropy,involucre_surface_lbp_entropy,1,indumentum,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_gsp,growing_season_water_input,873,49,ok,0.04499294640216785,8.315446897000417e-07,0.044991316604524496,0.0449945761998112,0.0,taxon_clustered_ols,,,,,0.0,True,True
within_taxon,within_taxon,involucre_surface_lbp_entropy,involucre_surface_lbp_entropy,1,indumentum,validation_only,requires_botanical_calibration,linear_endpoint,chelsa_npp,resource_productivity,873,49,ok,0.03149811237975403,0.0339107691432461,-0.03496577382906052,0.09796199858856858,0.3529653843300844,taxon_clustered_ols,,,,,0.6293439399847731,False,True
within_taxon,within_taxon,bract_projection_asymmetry,bract_projection_asymmetry,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_bio01,thermal,2277,78,ok,-0.003564513537252853,0.015187910135454511,-0.033332270403174546,0.026203243328668843,0.814446134809859,taxon_clustered_ols,,,,,0.9386765297635904,False,True
within_taxon,within_taxon,bract_projection_asymmetry,bract_projection_asymmetry,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_bio04,thermal,2277,78,ok,0.02504826564988899,0.03522318504808453,-0.043987908465146414,0.0940844397649244,0.47700364475543455,taxon_clustered_ols,,,,,0.7144321625831545,False,True
within_taxon,within_taxon,bract_projection_asymmetry,bract_projection_asymmetry,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_bio12,hydric,2277,78,ok,-0.02334703030953722,0.018880733799092223,-0.06035258855744609,0.013658527938371648,0.2162530328653285,taxon_clustered_ols,,,,,0.4491409144126053,False,True
within_taxon,within_taxon,bract_projection_asymmetry,bract_projection_asymmetry,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_bio15,hydric,2277,78,ok,-0.0022395091851665086,0.009576919593106453,-0.021009926670491143,0.016530908300158128,0.8151057650993534,taxon_clustered_ols,,,,,0.9386765297635904,False,True
within_taxon,within_taxon,bract_projection_asymmetry,bract_projection_asymmetry,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,2277,78,ok,0.012724554962772394,0.028251922307248264,-0.04264819525345795,0.06809730517900274,0.6524248734669462,taxon_clustered_ols,,,,,0.8745269580514385,False,True
within_taxon,within_taxon,bract_projection_asymmetry,bract_projection_asymmetry,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,2277,78,ok,0.013320871246450344,0.016505504900778612,-0.019029323905725093,0.04567106639862578,0.4196340639205657,taxon_clustered_ols,,,,,0.6774278221889354,False,True
within_taxon,within_taxon,bract_projection_asymmetry,bract_projection_asymmetry,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_sfcwind_mean,mechanical,2277,78,ok,-0.014219505909271069,0.021134556182137415,-0.055642474855498746,0.02720346303695661,0.5010692237667007,taxon_clustered_ols,,,,,0.7284775637838956,False,True
within_taxon,within_taxon,bract_projection_asymmetry,bract_projection_asymmetry,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_gsp,growing_season_water_input,2277,78,ok,-0.017062860754526236,0.005996195788249432,-0.028815188543745884,-0.005310532965306588,0.004432584190289286,taxon_clustered_ols,,,,,0.033510336478587005,True,True
within_taxon,within_taxon,bract_projection_asymmetry,bract_projection_asymmetry,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_npp,resource_productivity,2277,78,ok,-0.0020434179652431567,0.015020108623027807,-0.031482289910257165,0.027395453979770848,0.8917853232247842,taxon_clustered_ols,,,,,0.963128149082767,False,True
within_taxon,within_taxon,bract_projection_p95,bract_projection_p95,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_bio01,thermal,2277,78,ok,-0.002677389766903476,0.014442313172237964,-0.030983803437938304,0.02562902390413135,0.8529269891681802,taxon_clustered_ols,,,,,0.9386765297635904,False,True
within_taxon,within_taxon,bract_projection_p95,bract_projection_p95,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_bio04,thermal,2277,78,ok,0.04206689426426381,0.030380820516256714,-0.01747841976837492,0.10161220829690254,0.16615859704961,taxon_clustered_ols,,,,,0.3975186688908391,False,True
within_taxon,within_taxon,bract_projection_p95,bract_projection_p95,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_bio12,hydric,2277,78,ok,0.0004112737158337436,0.022718657962115352,-0.04411647766699649,0.04493902509866397,0.9855567601605769,taxon_clustered_ols,,,,,0.9960974741729895,False,True
within_taxon,within_taxon,bract_projection_p95,bract_projection_p95,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_bio15,hydric,2277,78,ok,-0.03367284517701767,0.010394978048587876,-0.05404662777233436,-0.013299062581700983,0.0011980759381458313,taxon_clustered_ols,,,,,0.011321817615478106,True,True
within_taxon,within_taxon,bract_projection_p95,bract_projection_p95,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,2277,78,ok,-0.03376104468457721,0.014791967191867789,-0.06275276764113616,-0.004769321728018267,0.022466298544251587,taxon_clustered_ols,,,,,0.11794806735732083,False,True
within_taxon,within_taxon,bract_projection_p95,bract_projection_p95,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,2277,78,ok,0.0050799662150971744,0.013453001495552818,-0.021287432200149833,0.031447364630344185,0.7057215321944883,taxon_clustered_ols,,,,,0.910561895656198,False,True
within_taxon,within_taxon,bract_projection_p95,bract_projection_p95,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_sfcwind_mean,mechanical,2277,78,ok,0.005276350962966223,0.028721953054516518,-0.05101764258953635,0.06157034451546879,0.8542453075097225,taxon_clustered_ols,,,,,0.9386765297635904,False,True
within_taxon,within_taxon,bract_projection_p95,bract_projection_p95,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_gsp,growing_season_water_input,2277,78,ok,-0.012032020178841094,0.005103191354044926,-0.02203409143898534,-0.002029948918696846,0.018386354211431415,taxon_clustered_ols,,,,,0.10220649841060403,False,True
within_taxon,within_taxon,bract_projection_p95,bract_projection_p95,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_npp,resource_productivity,2277,78,ok,0.026797582902688792,0.01692819459584851,-0.006381068828459867,0.05997623463383745,0.1134180868186751,taxon_clustered_ols,,,,,0.30622883441042276,False,True
within_taxon,within_taxon,bract_projection_roughness,bract_projection_roughness,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_bio01,thermal,2277,78,ok,-0.007747712919021154,0.015606413676310367,-0.03833572165242281,0.022840295814380504,0.619581075600552,taxon_clustered_ols,,,,,0.8424519661043477,False,True
within_taxon,within_taxon,bract_projection_roughness,bract_projection_roughness,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_bio04,thermal,2277,78,ok,0.04294592937085546,0.03140317836640489,-0.018603169227385495,0.1044950279690964,0.17144786188270578,taxon_clustered_ols,,,,,0.4000450110596468,False,True
within_taxon,within_taxon,bract_projection_roughness,bract_projection_roughness,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_bio12,hydric,2277,78,ok,0.008810115346811571,0.0285602416441442,-0.04716692966547208,0.06478716035909522,0.7577210588251393,taxon_clustered_ols,,,,,0.910561895656198,False,True
within_taxon,within_taxon,bract_projection_roughness,bract_projection_roughness,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_bio15,hydric,2277,78,ok,-0.024103995446612937,0.013992067934320942,-0.051527944667119734,0.003319953773893859,0.08494460048510646,taxon_clustered_ols,,,,,0.24699276141054036,False,True
within_taxon,within_taxon,bract_projection_roughness,bract_projection_roughness,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,2277,78,ok,-0.043780826678653476,0.014873641833324115,-0.07293262899091704,-0.014629024366389909,0.003245053597632154,taxon_clustered_ols,,,,,0.02566326165682609,True,True
within_taxon,within_taxon,bract_projection_roughness,bract_projection_roughness,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,2277,78,ok,-0.003065872471415865,0.015577286351771904,-0.033596792697756124,0.027465047754924397,0.8439708626149887,taxon_clustered_ols,,,,,0.9386765297635904,False,True
within_taxon,within_taxon,bract_projection_roughness,bract_projection_roughness,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_sfcwind_mean,mechanical,2277,78,ok,-2.1922865100908455e-05,0.0243970273368695,-0.04783921777520427,0.047795372045002456,0.9992830309612294,taxon_clustered_ols,,,,,0.9992830309612295,False,True
within_taxon,within_taxon,bract_projection_roughness,bract_projection_roughness,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_gsp,growing_season_water_input,2277,78,ok,-0.013370701263896084,0.007858290273129625,-0.028772667179291576,0.002031264651499406,0.08885342676248488,taxon_clustered_ols,,,,,0.250646233703129,False,True
within_taxon,within_taxon,bract_projection_roughness,bract_projection_roughness,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_npp,resource_productivity,2277,78,ok,0.024524763627745756,0.01562979827528717,-0.006109078077443347,0.05515860533293486,0.11662393693194359,taxon_clustered_ols,,,,,0.3087883211765588,False,True
within_taxon,within_taxon,bract_spread_fraction,bract_spread_fraction,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_bio01,thermal,2277,78,ok,-0.02858182229499383,0.014896297763490465,-0.0577780294144197,0.0006143848244320356,0.055019797270750646,taxon_clustered_ols,,,,,0.19652318975324098,False,True
within_taxon,within_taxon,bract_spread_fraction,bract_spread_fraction,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_bio04,thermal,2277,78,ok,0.02864518827604287,0.01807739975513208,-0.006785864178149199,0.06407624073023493,0.11306050702167465,taxon_clustered_ols,,,,,0.30622883441042276,False,True
within_taxon,within_taxon,bract_spread_fraction,bract_spread_fraction,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_bio12,hydric,2277,78,ok,0.009830060141834523,0.017854282978255837,-0.025163691465333447,0.0448238117490025,0.5819274203744889,taxon_clustered_ols,,,,,0.8101406086205932,False,True
within_taxon,within_taxon,bract_spread_fraction,bract_spread_fraction,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_bio15,hydric,2277,78,ok,-0.0029957086001616597,0.009026247083642556,-0.020686827799660766,0.014695410599337447,0.7399733711249099,taxon_clustered_ols,,,,,0.910561895656198,False,True
within_taxon,within_taxon,bract_spread_fraction,bract_spread_fraction,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,2277,78,ok,-0.03914855682607961,0.017454385351050733,-0.07335852348642255,-0.004938590165736667,0.024902835402404677,taxon_clustered_ols,,,,,0.1238588392382759,False,True
within_taxon,within_taxon,bract_spread_fraction,bract_spread_fraction,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,2277,78,ok,-0.02693645272554966,0.021123856188520643,-0.06833845006965367,0.014465544618554337,0.20224999814478484,taxon_clustered_ols,,,,,0.4294971870715094,False,True
within_taxon,within_taxon,bract_spread_fraction,bract_spread_fraction,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_sfcwind_mean,mechanical,2277,78,ok,0.007067287158661086,0.015240995757223414,-0.022804515614024575,0.036939089931346744,0.642860937609756,taxon_clustered_ols,,,,,0.8678622657731707,False,True
within_taxon,within_taxon,bract_spread_fraction,bract_spread_fraction,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_gsp,growing_season_water_input,2277,78,ok,-0.011382736827059897,0.010905154538720872,-0.032756446968796316,0.009990973314676518,0.2965806254042931,taxon_clustered_ols,,,,,0.5495464529550137,False,True
within_taxon,within_taxon,bract_spread_fraction,bract_spread_fraction,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_npp,resource_productivity,2277,78,ok,-0.015125119969759163,0.015204409722484543,-0.04492521543201951,0.01467497549250118,0.3198408033789948,taxon_clustered_ols,,,,,0.5868923479478643,False,True
within_taxon,within_taxon,involucre_apical_taper_ratio,involucre_apical_taper_ratio,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_bio01,thermal,2277,78,ok,0.02369494378939592,0.029699307285490084,-0.03451462885595268,0.08190451643474453,0.4249702153249547,taxon_clustered_ols,,,,,0.6774278221889354,False,True
within_taxon,within_taxon,involucre_apical_taper_ratio,involucre_apical_taper_ratio,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_bio04,thermal,2277,78,ok,0.011816968762011715,0.013191869704833856,-0.014038620748207678,0.03767255827223111,0.37037206678242507,taxon_clustered_ols,,,,,0.6403087962261028,False,True
within_taxon,within_taxon,involucre_apical_taper_ratio,involucre_apical_taper_ratio,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_bio12,hydric,2277,78,ok,-0.04972136107525895,0.012195417229674476,-0.07362393962186016,-0.025818782528657738,4.5610120590930476e-05,taxon_clustered_ols,,,,,0.0009578125324095401,True,True
within_taxon,within_taxon,involucre_apical_taper_ratio,involucre_apical_taper_ratio,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_bio15,hydric,2277,78,ok,0.022316539625738034,0.021117551928372925,-0.01907310159552727,0.06370618084700333,0.2906134502614046,taxon_clustered_ols,,,,,0.5492594209940548,False,True
within_taxon,within_taxon,involucre_apical_taper_ratio,involucre_apical_taper_ratio,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,2277,78,ok,0.0014381849292128845,0.013349873310339969,-0.02472708595722596,0.027603455815651733,0.9142096885689404,taxon_clustered_ols,,,,,0.9681404759373659,False,True
within_taxon,within_taxon,involucre_apical_taper_ratio,involucre_apical_taper_ratio,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,2277,78,ok,0.04073549350527586,0.03222588072430076,-0.02242607208443717,0.10389705909498889,0.20620797193050022,taxon_clustered_ols,,,,,0.43303674105405043,False,True
within_taxon,within_taxon,involucre_apical_taper_ratio,involucre_apical_taper_ratio,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_sfcwind_mean,mechanical,2277,78,ok,-0.01964817082817569,0.02741683428915387,-0.07338417860502008,0.03408783694866871,0.47359241376772765,taxon_clustered_ols,,,,,0.7144321625831545,False,True
within_taxon,within_taxon,involucre_apical_taper_ratio,involucre_apical_taper_ratio,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_gsp,growing_season_water_input,2277,78,ok,-0.0154050297117996,0.022787584778562353,-0.060067875172434955,0.029257815748835757,0.49902330393075334,taxon_clustered_ols,,,,,0.7284775637838956,False,True
within_taxon,within_taxon,involucre_apical_taper_ratio,involucre_apical_taper_ratio,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_npp,resource_productivity,2277,78,ok,-0.03291925728212828,0.019274820878148836,-0.0706972120117607,0.00485869744750414,0.08765691437394738,taxon_clustered_ols,,,,,0.250646233703129,False,True
within_taxon,within_taxon,involucre_basal_taper_ratio,involucre_basal_taper_ratio,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_bio01,thermal,2277,78,ok,-0.020832384069574782,0.01832409121059974,-0.05674694289177723,0.015082174752627669,0.25558637187635647,taxon_clustered_ols,,,,,0.5084823608908565,False,True
within_taxon,within_taxon,involucre_basal_taper_ratio,involucre_basal_taper_ratio,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_bio04,thermal,2277,78,ok,0.03367368854156049,0.025241227708277088,-0.015798208692237088,0.08314558577535808,0.18217930814618877,taxon_clustered_ols,,,,,0.40637056530836585,False,True
within_taxon,within_taxon,involucre_basal_taper_ratio,involucre_basal_taper_ratio,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_bio12,hydric,2277,78,ok,-0.034572703812688656,0.014038961874163283,-0.06208856346637963,-0.007056844158997683,0.013792394046937278,taxon_clustered_ols,,,,,0.0840891120926176,False,True
within_taxon,within_taxon,involucre_basal_taper_ratio,involucre_basal_taper_ratio,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_bio15,hydric,2277,78,ok,0.030271701196605782,0.01668727365436833,-0.0024347541661202364,0.0629781565593318,0.06966862220631077,taxon_clustered_ols,,,,,0.21694435175362042,False,True
within_taxon,within_taxon,involucre_basal_taper_ratio,involucre_basal_taper_ratio,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_rsds_mean,radiative_atmospheric,2277,78,ok,0.0033959702999212214,0.016194969918765775,-0.028345587471569265,0.03513752807141171,0.8339073628758054,taxon_clustered_ols,,,,,0.9386765297635904,False,True
within_taxon,within_taxon,involucre_basal_taper_ratio,involucre_basal_taper_ratio,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,2277,78,ok,0.005010825010523381,0.01357365036224304,-0.02159304083821204,0.031614690859258804,0.7120097732801807,taxon_clustered_ols,,,,,0.910561895656198,False,True
within_taxon,within_taxon,involucre_basal_taper_ratio,involucre_basal_taper_ratio,1,involucre_architecture,candidate,requires_botanical_calibration,linear_endpoint,chelsa_sfcwind_mean,mechanical,2277,78,ok,-0.030477699194550744,0.015886091225501348,-0.061613865851651156,0.0006584674625496681,0.05504578275722663,taxon_clustered_ols,,,,,0.19652318975324098,False,True
